 ,statussummary,status,asm,jira,sample,accession,species,coi,organelle,uli,sts_priority,common name,sex,genomic sex,ploidy,taxon,genus,family,family_taxon,order,phylum,BioSample,BioProject,darwin,vgp_orders,vgp_plus,asg,erga-pilot,erga-bge,tol,25g,psyche,bat1k,aegis,nematodes,britain&ireland,dnazoo,cichlids,BADASS,filr,rodents,jiggins,meier,jaron,murchison,millport,cetacean,R&D,protist-microalgae,UKbutterflies,sts size (Mb),est. size (Mb),htzgy (%),rep frac (%),long read cov (gscope),long read cov (sts),10XG cov (gscope),10XG cov (sts),last_data,sts pacbio status (new),sts hic status (new),hic_from,PacBio,ONT,10XG,Htag,BioNano,HiC,RNAseq,IsoSeq,raw data sub,submission todo,runs,contig N50 (Mb),contig count,scaffold N50 (Mb),"scaffold	count",longest (Mb),length (Mb),BUSCO,QV,completeness,pipeline status,doi,notes,"Calculated, for Family_TXID_Pivot"
,6 data generation,65_hic_only,,,ilOrgRece1,NHMUK014584932,Orgyia recens,,,,2,scarce vapourer,F,,,198700,Orgyia,Erebidae,695564,Lepidoptera,Arthropoda,SAMEA114805682,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilOrgRece1,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,65_hic_only,,,ilOrtUndu1,Ox003729,Orthotaenia undulana,,,,2,woodland marble,U,,,1594318,Orthotaenia,Tortricidae,7139,Lepidoptera,Arthropoda,SAMEA114644781,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilOrtUndu1,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,65_hic_only,,,ilPamAura2,Ox000541,Pammene aurana,,,,,orange-spot piercer,U,,,1660669,Pammene,Tortricidae,7139,Lepidoptera,Arthropoda,SAMEA7701308,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-05-16,UNKNOWN,COMPLETE,ilPamAura2,,,,,,●,,,,,,,,,,,,,,,,,,"Tortricidae,7139"
,6 data generation,65_hic_only,,,ilPamGiga1,Ox001076,Pammene giganteana,,,,,early oak piercer,U,,,1101028,Pammene,Tortricidae,7139,Lepidoptera,Arthropoda,SAMEA10107001,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,ilPamGiga1,,,,,,●,,,,,,,,,,,,,,,,,,"Tortricidae,7139"
,6 data generation,64_10x_hic_only,,,ilPanCera1,Ox000458,Pandemis cerasana,,,,,barred fruit tree tortrix,U,,,572788,Pandemis,Tortricidae,7139,Lepidoptera,Arthropoda,SAMEA7520676,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,500,1.1,45,,,98,,2020-12-24,UNKNOWN,COMPLETE,ilPanCera1,,,●,,,●,●,,,,,,,,,,,,,,hifiasm+purge,,,"Tortricidae,7139"
,6 data generation,65_hic_only,,ilParAegt vs ilParAege,ilParAege9,Ox002524,Pararge aegeria,,,,,specked wood butterfly,U,,,116150,Pararge,Nymphalidae,33415,Lepidoptera,Arthropoda,SAMEA112232721,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilParAege9,,,,,,●,,,,,,,,,,,,,,,,,,"Nymphalidae,33415"
,6 data generation,65_hic_only,,,ilPerAnce1,Ox003327,Peridea anceps,,,,2,great prominent,U,,,988017,Peridea,Notodontidae,37571,Lepidoptera,Arthropoda,SAMEA114644433,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilPerAnce1,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,65_hic_only,,,ilPhyBina1,Ox001691,Phycitodes binaevella,,,,,ermine knot-horn,U,,,1101032,Phycitodes,Pyralidae,7135,Lepidoptera,Arthropoda,SAMEA10978958,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilPhyBina1,,,,,,●,,,,,,,,,,,,,,,,,,"Pyralidae,7135"
,6 data generation,65_hic_only,,,ilPhyGeni1,Ox001824,Phyllonorycter geniculella,,,,,sycamore midget,U,,,199037,Phyllonorycter,Gracillariidae,98966,Lepidoptera,Arthropoda,SAMEA10979082,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilPhyGeni1,,,,,,●,,,,,,,,,,,,,,,,,,"Gracillariidae,98966"
,6 data generation,65_hic_only,,,ilPhyUlic2,Ox002151,Phyllonorycter ulicicolella,,,,,gorse midget,U,,,199086,Phyllonorycter,Gracillariidae,98966,Lepidoptera,Arthropoda,SAMEA110451597,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilPhyUlic2,,,,,,●,●,,,,,,,,,,,,,,,,,"Gracillariidae,98966"
,6 data generation,65_hic_only,,,ilPraFrax2,Ox001911,Prays fraxinella,,,,,ash bud moth,U,,,572880,Prays,Praydidae,397428,Lepidoptera,Arthropoda,SAMEA10979174,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilPraFrax2,,,,,,●,,,,,,,,,,,,,,,,,,"Praydidae,397428"
,6 data generation,65_hic_only,,,ilRhiLuto1,NHMUK013698337,Rhizedra lutosa,,,,,,,,,988156,Rhizedra,Noctuidae,7100,Lepidoptera,Arthropoda,SAMEA111458012,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,ilRhiLuto1,,,,,,●,,,,,,,,,,,,,,,,,,"Noctuidae,7100"
,6 data generation,65_hic_only,,,ilRoeErxl1,NHMUK013698241,Roeslerstammia erxlebella,,,,,,,,,753225,Roeslerstammia,Roeslerstammiidae,198968,Lepidoptera,Arthropoda,SAMEA111458419,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,ilRoeErxl1,,,,,,●,,,,,,,,,,,,,,,,,,"Roeslerstammiidae,198968"
,6 data generation,64_10x_hic_only,,,ilScoBasi1,Ox000611,Scoparia basistrigalis,,,,,base-lined grey,U,,,1101050,Scoparia,Crambidae,268499,Lepidoptera,Arthropoda,SAMEA7701475,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,832,2.3,41,,,58,,2021-05-27,UNKNOWN,COMPLETE,ilScoBasi2,,,●,,,●,,,,,,,,,,,,,,,,,,"Crambidae,268499"
,6 data generation,65_hic_only,,,ilScoPyra2,NHMUK014536987,Scoparia pyralella,,,,,,,,,1594343,Scoparia,Crambidae,268499,Lepidoptera,Arthropoda,SAMEA112222187,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilScoPyra2,,,,,,●,●,,,,,,,,,,,,,,,,,"Crambidae,268499"
,6 data generation,65_hic_only,,,ilSmeOcel1,NHMUK015058513,Smerinthus ocellata,,,,2,,U,,,469260,Smerinthus,Sphingidae,,Lepidoptera,Arthropoda,SAMEA114805559,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilSmeOcel1,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,65_hic_only,,,ilSorRham1,Ox001702,Sorhagenia rhamniella,,,,,August cosmet,U,,,1594346,Sorhagenia,Cosmopterigidae,173647,Lepidoptera,Arthropoda,SAMEA10978969,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilSorRham1,,,,,,●,,,,,,,,,,,,,,,,,,"Cosmopterigidae,173647"
,6 data generation,64_10x_hic_only,,,ilStaFagi1,Ox000444,Stauropus fagi,,,,,lobster moth,U,,,753423,Stauropus,Notodontidae,37571,Lepidoptera,Arthropoda,SAMEA7520663,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,408,0.8,23,,,86,,2021-02-05,UNKNOWN,COMPLETE,ilStaFagi1,,,●,,,●,●,,,,,,,,,,,,,,,,,"Notodontidae,37571"
,6 data generation,64_10x_hic_only,,,ilStePter1,Ox000511,Stenoptilia pterodactyla,,,,,brown plume,U,,,1594347,Stenoptilia,Pterophoridae,186111,Lepidoptera,Arthropoda,SAMEA7701285,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,"1,056",0.7,53,,,42,,2021-06-01,UNKNOWN,COMPLETE,ilStePter2,,,●,,,●,,,,,,,,,,,,,,,,,,"Pterophoridae,186111"
,6 data generation,65_hic_only,,,ilThaProc1,Ox000713,Thaumetopoea processionea,,,,,oak processionary,U,,,499230,Thaumetopoea,Notodontidae,37571,Lepidoptera,Arthropoda,SAMEA7746439,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-05-27,UNKNOWN,COMPLETE,ilThaProc1,,,,,,●,●,,,,,,,,,,,,,,,,,"Notodontidae,37571"
,6 data generation,65_hic_only,,,ilTisEkeb1,Ox001835,Tischeria ekebladella,,,,,oak carl,U,,,683971,Tischeria,Tischeriidae,41016,Lepidoptera,Arthropoda,SAMEA10979094,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilTisEkeb1,,,,,,●,,,,,,,,,,,,,,,,,,"Tischeriidae,41016"
,6 data generation,65_hic_only,,,ilTriCapr1,Ox001664,Triaxomasia caprimulgella,,,,,small timber clothes,U,,,2878352,Triaxomasia,Tineidae,41012,Lepidoptera,Arthropoda,SAMEA10978933,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ilTriCapr1,,,,,,●,,,,,,,,,,,,,,,,,,"Tineidae,41012"
,6 data generation,65_hic_only,,,ilTriCrat1,Ox002949,Trichiura crataegi,,,,,pale eggar,U,,,988167,Trichiura,Lasiocampidae,7096,Lepidoptera,Arthropoda,SAMEA112774801,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,ilTriCrat1,,,,,,●,,,,,,,,,,,,,,,,,,"Lasiocampidae,7096"
,6 data generation,65_hic_only,,,inConPsoc1,NHMUK014425865,Conwentzia psociformis,,,,,,M,,,1323535,Conwentzia,Coniopterygidae,279441,Neuroptera,Arthropoda,SAMEA14448409,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,inConPsoc1,,,,,,●,,,,,,,,,,,,,,,,,,"Coniopterygidae,279441"
,6 data generation,65_hic_only,,,inHemHumu1,Ox002768,Hemerobius humulinus,,,,,,U,,,461685,Hemerobius,Hemerobiidae,50435,Neuroptera,Arthropoda,SAMEA113425417,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,inHemHumu1,,,,,,●,,,,,,,,,,,,,,,,,,"Hemerobiidae,50435"
,6 data generation,65_hic_only,,,inHemSimu1,SAN0001832,Hemerobius simulans,,,,,,U,,,1230161,Hemerobius,Hemerobiidae,50435,Neuroptera,Arthropoda,SAMEA12997859,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,inHemSimu1,,,,,,●,,,,,,,,,,,,,,,,,,"Hemerobiidae,50435"
,6 data generation,65_hic_only,,,inMicPaga1,Ox001896,Micromus paganus,,,,,,U,,,1504851,Micromus,Hemerobiidae,50435,Neuroptera,Arthropoda,SAMEA10979158,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,inMicPaga1,,,,,,●,,,,,,,,,,,,,,,,,,"Hemerobiidae,50435"
,6 data generation,65_hic_only,,,inMicVari2,Ox003113,Micromus variegatus,,,,,,U,,,1504852,Micromus,Hemerobiidae,50435,Neuroptera,Arthropoda,SAMEA113425705,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,inMicVari2,,,,,,●,,,,,,,,,,,,,,,,,,"Hemerobiidae,50435"
,6 data generation,65_hic_only,,,ioCalSple1,Ox000438,Calopteryx splendens,,,,,banded demoiselle,F,,,52612,Calopteryx,Calopterygidae,50489,Odonata,Arthropoda,SAMEA7520659,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ioCalSple1,,,,,,●,,,,,,,,,,,,,,,,,,"Calopterygidae,50489"
,6 data generation,65_hic_only,,,ioCoeHast1,SAN0001833,Coenagrion hastulatum,,,,2,northern damselfly,U,,,197153,Coenagrion,Coenagrionidae,70895,Odonata,Arthropoda,SAMEA12997860,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,ioCoeHast1,,,,,,●,,,,,,,,,,,,,,,,,,"Coenagrionidae,70895"
,6 data generation,65_hic_only,,,ipAmpStan1,NHMUK013807064,Amphinemura standfussi,,,,,,U,,,1231183,Amphinemura,Nemouridae,62802,Plecoptera,Arthropoda,SAMEA110021806,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,ipAmpStan1,,,,,,●,,,,,,,,,,,,,,,,,,"Nemouridae,62802"
,6 data generation,65_hic_only,,,ipAmpSulc2,NHMUK014361339,Amphinemura sulcicollis,,,,,,U,,,143724,Amphinemura,Nemouridae,62802,Plecoptera,Arthropoda,SAMEA7521177,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,UNKNOWN,COMPLETE,ipAmpSulc2,,,,,,●,,,,,,,,,,,,,,,,,,"Nemouridae,62802"
,6 data generation,65_hic_only,,,ipLeuGeni1,NHMUK014564443,Leuctra geniculata,,,,,,U,,,1173315,Leuctra,Leuctridae,143733,Plecoptera,Arthropoda,SAMEA14448118,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,ipLeuGeni1,,,,,,●,,,,,,,,,,,,,,,,,,"Leuctridae,143733"
,6 data generation,65_hic_only,,,ipNemAvic1,NHMUK014360536,Nemoura avicularis,,,,,,U,,,1258725,Nemoura,Nemouridae,62802,Plecoptera,Arthropoda,SAMEA7520993,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2020-10-20,UNKNOWN,COMPLETE,ipNemAvic1,,,,,,●,,,,,,,,,,,,,,,,,,"Nemouridae,62802"
,6 data generation,65_hic_only,,,ipNemLacu3,NHMUK014361773,Nemoura lacustris,,,,,,U,,,2069593,Nemoura,Nemouridae,62802,Plecoptera,Arthropoda,SAMEA9065871,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-07-30,UNKNOWN,COMPLETE,ipNemLacu3,,,,,,●,,,,,,,,,,,,,,,,,,"Nemouridae,62802"
,6 data generation,65_hic_only,,,iqMetRoes1,Ox000125,Roeseliana roeselii,,,,,Roesel's bush cricket,F,,,494379,Metrioptera,Tettigoniidae,62784,Orthoptera,Arthropoda,SAMEA7520380,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-08-04,UNKNOWN,COMPLETE,iqMetRoes1,,,,,,●,●,,,,,,,,,,,,,,,,,"Tettigoniidae,62784"
,6 data generation,65_hic_only,,,iqSteGros1,NHMUK014425682,Stethophyma grossum,,,,,,U,,,355397,Stethophyma,Acrididae,7002,Orthoptera,Arthropoda,SAMEA9359752,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,UNKNOWN,COMPLETE,iqSteGros1,,,,,,●,,,,,,,,,,,,,,,,,,"Acrididae,7002"
,6 data generation,65_hic_only,,,iqTetUndu1,Ox001349,Tetrix undulata,,,,,common groundhopper,U,,,2867113,Tetrix,Tetrigidae,58550,Orthoptera,Arthropoda,SAMEA10166822,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iqTetUndu1,,,,,,●,,,,,,,,,,,,,,,,,,"Tetrigidae,58550"
,6 data generation,65_hic_only,,,itOdoUlic1,Ox001069,Odontothrips ulicis,,,,,gorse thrips,U,,,670467,Odontothrips,Thripidae,45053,Thysanoptera,Arthropoda,SAMEA10106994,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,itOdoUlic1,,,,,,●,,,,,,,,,,,,,,,,,,"Thripidae,45053"
,6 data generation,65_hic_only,,,iuChiOrna1,SAN0001830,Chilenocaecilius ornatipennis,,,,,,U,,,2915637,Chilenocaecilius,Paracaeciliidae,2915635,Psocodea,Arthropoda,SAMEA110180672,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iuChiOrna1,,,,,,●,,,,,,,,,,,,,,,,,,"Paracaeciliidae,2915635"
,6 data generation,65_hic_only,,,iuGraCruc2,Ox001487,Graphopsocus cruciatus,,,,,,U,,,239255,Graphopsocus,Stenopsocidae,209993,Psocodea,Arthropoda,SAMEA10167044,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iuGraCruc2,,,,,,●,,,,,,,,,,,,,,,,,,"Stenopsocidae,209993"
,6 data generation,65_hic_only,,,iuMetNebu1,SAN0001806,Metylophorus nebulosus,,,,,,U,,,2882370,Metylophorus,Psocidae,50619,Psocodea,Arthropoda,SAMEA110180664,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iuMetNebu1,,,,,,●,,,,,,,,,,,,,,,,,,"Psocidae,50619"
,6 data generation,65_hic_only,,,iuPhiParv1,SAN0001807,Philotarsus parviceps,,,,,,U,,,2915634,Philotarsus,Philotarsidae,209996,Psocodea,Arthropoda,SAMEA110180665,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iuPhiParv1,,,,,,●,,,,,,,,,,,,,,,,,,"Philotarsidae,209996"
,6 data generation,65_hic_only,,,iyAbiAene1,NHMUK014425664,Abia aenea,,,,,,,,,1384715,Abia,Cimbicidae,85775,Hymenoptera,Arthropoda,SAMEA111458738,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,iyAbiAene1,,,,,,●,,,,,,,,,,,,,,,,,,"Cimbicidae,85775"
,6 data generation,65_hic_only,,,iyAbsVern2,NHMUK010884558,Absyrtus vernalis,,,,,,F,,,3076486,Absyrtus,Ichneumonidae,7408,Hymenoptera,Arthropoda,SAMEA115574616,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,iyAbsVern2,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,65_hic_only,,,iyAclSolu1,NHMUK014451526,Aclastus solutus,,,,,,F,,,1667461,Aclastus,Ichneumonidae,7408,Hymenoptera,Arthropoda,SAMEA111458169,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,iyAclSolu1,,,,,,●,,,,,,,,,,,,,,,,,,"Ichneumonidae,7408"
,6 data generation,65_hic_only,,,iyAlyMand1,NHMUK014433225,Alysia manducator,,,,,,U,,,2850632,Alysia,Braconidae,7402,Hymenoptera,Arthropoda,SAMEA9359451,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2021-10-18,UNKNOWN,COMPLETE,iyAlyMand1,,,,,,●,,,,,,,,,,,,,,,,,,"Braconidae,7402"
,6 data generation,65_hic_only,,,iyAndArie1,SAN00002047,Andricus aries,,,,,ram's-horn gallwasp,F,,,207784,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110615,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndArie1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndBarb2,Ox003842,Andrena barbilabris,,,,,sandpit mining bee,M,,1,586954,Andrena,Andrenidae,48719,Hymenoptera,Arthropoda,SAMEA114644878,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,iyAndBarb2,,,,,,●,,,,,,,,,,,,,,,,,,
,6 data generation,64_10x_hic_only,,,iyAndCine1,Ox000413,Andrena cineraria,,,,,ashy mining bee,F,,,465493,Andrena,Andrenidae,48719,Hymenoptera,Arthropoda,SAMEA7520534,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,394,0.6,40,,,110,,2020-10-29,UNKNOWN,COMPLETE,iyAndCine1,,,●,,,●,,,,,,,,,,,,,,,,,,"Andrenidae,48719"
,6 data generation,65_hic_only,,,iyAndCurv1,SAN00002049,Andricus curvator,,,,,,M,,,75152,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110618,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndCurv1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndFoec1,SAN00002053,Andricus foecundatrix,,,,,artichoke gallwasp,F,,,453360,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110622,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndFoec1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndGros1,SAN00002054,Andricus grossulariae,,,,,,F,,,75169,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110623,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndGros1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndInfe1,SAN00002091,Andricus infectorius,,,,,,F,,,453337,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110663,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndInfe1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndInfl1,SAN00002058,Andricus inflator,,,,,,F,,,75162,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110627,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndInfl1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndKoll1,SAN00002059,Andricus kollari,,,,,marble gallpwasp,F,,,75165,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110628,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndKoll1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAndLuci1,SAN00002062,Andricus lucidus,,,,,hedgehog gallwasp,F,,,75163,Andricus,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110631,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAndLuci1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyAphCerr1,SAN00002068,Aphelonyx cerricola,,,,,,F,,,75179,Aphelonyx,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110638,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyAphCerr1,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyArgMyst1,Ox001521,Argogorytes mystaceus,,,,,common spittlebug hunter,M,,,2494826,Argogorytes,Crabronidae,253718,Hymenoptera,Arthropoda,SAMEA10167074,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyArgMyst1,,,,,,●,,,,,,,,,,,,,,,,,,"Crabronidae,253718"
,6 data generation,65_hic_only,,,iyBaeAbie2,Ox002048,Baeacis abietis,,,,,,F,,,1045651,Baeacis,Braconidae,7402,Hymenoptera,Arthropoda,SAMEA110451575,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,IN_PROGRESS,COMPLETE,iyBaeAbie2,,,,,,●,,,,,,,,,,,,,,,,,,"Braconidae,7402"
,6 data generation,65_hic_only,,,iyBioPall3,SAN00001988,Biorhiza pallida,,,,,oak apple gallwasp,M,,,75178,Biorhiza,Cynipidae,73401,Hymenoptera,Arthropoda,SAMEA12110550,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyBioPall3,,,,,,●,,,,,,,,,,,,,,,,,,"Cynipidae,73401"
,6 data generation,65_hic_only,,,iyBraFlav1,NHMUK015059179,Brachythops flavens,,,,,,F,,,1250611,Brachythops,Tenthredinidae,27532,Hymenoptera,Arthropoda,SAMEA112964086,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,iyBraFlav1,,,,,,●,,,,,,,,,,,,,,,,,,"Tenthredinidae,27532"
,6 data generation,65_hic_only,,,iyCalBico1,NHMUK014446417,Callitula bicolor,,,,,,,,,2979196,Callitula,Pteromalidae,7423,Hymenoptera,Arthropoda,SAMEA111458315,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyCalBico1,,,,,,●,,,,,,,,,,,,,,,,,,"Pteromalidae,7423"
,6 data generation,65_hic_only,,,iyChaCrue5,NHMUK010636392,Charmon cruentatus,,,,,,F,,,1097111,Charmon,Braconidae,7402,Hymenoptera,Arthropoda,SAMEA110029159,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyChaCrue5,,,,,,●,,,,,,,,,,,,,,,,,,"Braconidae,7402"
,6 data generation,65_hic_only,,,iyCheCamp1,Ox001704,Chelostoma campanularum,,,,,small scissor bee,M,,,549055,Chelostoma,Megachilidae,124286,Hymenoptera,Arthropoda,SAMEA10978971,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyCheCamp1,,,,,,●,,,,,,,,,,,,,,,,,,"Megachilidae,124286"
,6 data generation,65_hic_only,,,iyChrLaom1,Ox001798,Chrysocharis laomedon,,,,,,U,,,2881714,Chrysocharis,Eulophidae,107755,Hymenoptera,Arthropoda,SAMEA10979056,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyChrLaom1,,,,,,●,,,,,,,,,,,,,,,,,,"Eulophidae,107755"
,6 data generation,65_hic_only,,,iyCraCrib2,Ox001736,Crabro cribrarius,,,,,large shield wasp,F,,,2494887,Crabro,Crabronidae,253718,Hymenoptera,Arthropoda,SAMEA10978999,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2022-03-21,IN_PROGRESS,COMPLETE,iyCraCrib2,,,,,,●,,,,,,,,,,,,,,,,,,"Crabronidae,253718"
,6 data generation,65_hic_only,,,iyCraCule1,NHMUK014451611,Cratichneumon culex,,,,,,M,,,1830361,Cratichneumon,Ichneumonidae,7408,Hymenoptera,Arthropoda,SAMEA14448315,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,COMPLETE,iyCraCule1,,,,,,●,,,,,,,,,,,,,,,,,,"Ichneumonidae,7408"
